Size,BHK,Bathroom,City,FurnishingStatus,AreaType,Rent
1000,2,2,Hyderabad,Unfurnished,Super Area,15000
1800,3,3,Hyderabad,Unfurnished,Carpet Area,17000
2000,3,3,Hyderabad,Semi-Furnished,Carpet Area,20000
1500,3,3,Hyderabad,Semi-Furnished,Super Area,20000
1050,2,3,Hyderabad,Unfurnished,Super Area,12000
1100,2,2,Hyderabad,Furnished,Super Area,25000
1000,2,2,Hyderabad,Semi-Furnished,Carpet Area,11500
700,2,2,Hyderabad,Unfurnished,Super Area,6500
750,1,1,Hyderabad,Unfurnished,Super Area,10000
450,1,1,Hyderabad,Unfurnished,Super Area,6000
1000,3,2,Hyderabad,Unfurnished,Super Area,14000
1500,3,3,Hyderabad,Semi-Furnished,Carpet Area,34000
1550,2,2,Hyderabad,Furnished,Super Area,15000
1450,2,2,Hyderabad,Semi-Furnished,Super Area,20000
650,2,2,Hyderabad,Unfurnished,Carpet Area,9500
650,2,2,Hyderabad,Unfurnished,Carpet Area,10000
1500,3,3,Hyderabad,Semi-Furnished,Carpet Area,30000
900,2,2,Hyderabad,Furnished,Super Area,13000
1645,3,3,Hyderabad,Semi-Furnished,Carpet Area,45000
600,2,2,Hyderabad,Unfurnished,Super Area,8000
1250,2,2,Hyderabad,Semi-Furnished,Super Area,25000
1300,2,2,Hyderabad,Semi-Furnished,Carpet Area,12000
1000,2,2,Hyderabad,Semi-Furnished,Carpet Area,19000
1500,3,3,Hyderabad,Semi-Furnished,Super Area,22000
1150,2,2,Hyderabad,Semi-Furnished,Super Area,15000
110,2,2,Hyderabad,Semi-Furnished,Super Area,15000
103,2,2,Hyderabad,Unfurnished,Super Area,10000
1050,2,2,Hyderabad,Unfurnished,Carpet Area,10000
60,2,2,Hyderabad,Unfurnished,Super Area,7000
1170,2,2,Hyderabad,Unfurnished,Super Area,15000
167,2,2,Hyderabad,Unfurnished,Super Area,9500
500,1,1,Hyderabad,Semi-Furnished,Super Area,6500
600,1,1,Hyderabad,Unfurnished,Super Area,10000
600,1,1,Hyderabad,Unfurnished,Super Area,8000
200,1,1,Hyderabad,Unfurnished,Super Area,3300
600,2,1,Hyderabad,Unfurnished,Super Area,12000
900,2,2,Hyderabad,Semi-Furnished,Super Area,20000
800,2,2,Hyderabad,Unfurnished,Super Area,12000
1000,3,2,Hyderabad,Semi-Furnished,Carpet Area,20000
3200,3,3,Hyderabad,Semi-Furnished,Carpet Area,70000
1400,2,2,Hyderabad,Furnished,Super Area,10000
550,1,1,Hyderabad,Unfurnished,Super Area,8500
540,1,1,Hyderabad,Unfurnished,Carpet Area,8000
400,1,1,Hyderabad,Unfurnished,Super Area,8000
1225,2,2,Hyderabad,Unfurnished,Super Area,13000
1430,3,2,Hyderabad,Furnished,Carpet Area,15500
1200,2,2,Hyderabad,Furnished,Super Area,30000
1197,2,2,Hyderabad,Unfurnished,Super Area,10000
1150,2,2,Hyderabad,Semi-Furnished,Carpet Area,18000
500,1,1,Hyderabad,Semi-Furnished,Super Area,12000
1200,2,2,Hyderabad,Semi-Furnished,Carpet Area,9000
500,1,2,Hyderabad,Semi-Furnished,Super Area,6000
1600,3,3,Hyderabad,Furnished,Super Area,32000
1100,2,2,Hyderabad,Furnished,Super Area,36000
1220,2,2,Hyderabad,Semi-Furnished,Super Area,17000
1500,3,3,Hyderabad,Furnished,Super Area,20000
500,1,1,Hyderabad,Unfurnished,Super Area,9000
850,2,2,Hyderabad,Unfurnished,Super Area,9500
1000,2,2,Hyderabad,Unfurnished,Super Area,7000
100,3,3,Hyderabad,Unfurnished,Carpet Area,17000
1140,2,2,Hyderabad,Furnished,Super Area,19500
1100,2,2,Hyderabad,Furnished,Super Area,25000
1400,3,2,Hyderabad,Semi-Furnished,Super Area,14000
1350,2,2,Hyderabad,Semi-Furnished,Super Area,16000
180,2,2,Hyderabad,Unfurnished,Carpet Area,15000
1250,2,2,Hyderabad,Unfurnished,Super Area,13000
1300,2,2,Hyderabad,Unfurnished,Super Area,12000
840,2,2,Hyderabad,Unfurnished,Super Area,12000
1200,2,2,Hyderabad,Semi-Furnished,Super Area,7500
700,2,2,Hyderabad,Furnished,Super Area,13000
2700,4,4,Hyderabad,Furnished,Super Area,52000
1100,2,2,Hyderabad,Furnished,Carpet Area,22000
1000,2,2,Hyderabad,Semi-Furnished,Carpet Area,18000
1000,2,3,Hyderabad,Semi-Furnished,Super Area,7000
1600,3,3,Hyderabad,Semi-Furnished,Super Area,16500
1550,3,3,Hyderabad,Unfurnished,Carpet Area,13000
600,1,1,Hyderabad,Semi-Furnished,Super Area,6000
500,1,1,Hyderabad,Semi-Furnished,Super Area,6000
1100,2,2,Hyderabad,Semi-Furnished,Carpet Area,21000
1000,3,2,Hyderabad,Furnished,Carpet Area,10000
1000,2,2,Hyderabad,Semi-Furnished,Super Area,12000
1800,3,3,Hyderabad,Unfurnished,Carpet Area,30000
1300,2,2,Hyderabad,Semi-Furnished,Carpet Area,15000
1100,2,2,Hyderabad,Unfurnished,Super Area,10000
950,2,2,Hyderabad,Unfurnished,Super Area,9000
1000,2,2,Hyderabad,Semi-Furnished,Carpet Area,10000
1200,2,2,Hyderabad,Unfurnished,Super Area,8000
2800,6,7,Hyderabad,Furnished,Super Area,60000
550,2,2,Hyderabad,Unfurnished,Super Area,8000
1000,2,2,Hyderabad,Semi-Furnished,Carpet Area,8500
800,2,2,Hyderabad,Semi-Furnished,Super Area,7500
600,2,1,Hyderabad,Unfurnished,Super Area,5000
1800,3,3,Hyderabad,Unfurnished,Carpet Area,30000
500,1,1,Hyderabad,Semi-Furnished,Super Area,7500
1000,2,2,Hyderabad,Unfurnished,Super Area,12000
1100,2,2,Hyderabad,Semi-Furnished,Super Area,15500
1450,3,2,Hyderabad,Semi-Furnished,Super Area,26000
550,1,1,Hyderabad,Semi-Furnished,Super Area,8000
933,2,2,Hyderabad,Unfurnished,Super Area,12000
1100,3,2,Hyderabad,Semi-Furnished,Carpet Area,15000
1030,2,2,Hyderabad,Semi-Furnished,Super Area,10000
1150,3,3,Hyderabad,Semi-Furnished,Carpet Area,20000
850,2,2,Hyderabad,Unfurnished,Carpet Area,12500
1000,2,2,Hyderabad,Unfurnished,Super Area,18000
1400,3,3,Hyderabad,Semi-Furnished,Carpet Area,21000
2700,3,3,Hyderabad,Furnished,Carpet Area,95000
1700,3,3,Hyderabad,Semi-Furnished,Carpet Area,26000
1742,3,2,Hyderabad,Semi-Furnished,Super Area,53000
1000,2,2,Hyderabad,Unfurnished,Super Area,13000
1440,2,2,Hyderabad,Semi-Furnished,Super Area,12000
1600,3,3,Hyderabad,Semi-Furnished,Super Area,28000
1838,3,3,Hyderabad,Unfurnished,Super Area,57000
1200,2,2,Hyderabad,Unfurnished,Super Area,10000
200,3,1,Hyderabad,Unfurnished,Super Area,21467
1050,1,1,Hyderabad,Furnished,Carpet Area,32000
400,1,1,Hyderabad,Unfurnished,Carpet Area,7000
1350,2,2,Hyderabad,Semi-Furnished,Super Area,30000
1960,3,3,Hyderabad,Unfurnished,Super Area,40000
800,1,1,Hyderabad,Unfurnished,Super Area,9000
1000,2,2,Hyderabad,Unfurnished,Super Area,15000
1100,2,2,Hyderabad,Unfurnished,Super Area,18000
1480,3,3,Hyderabad,Furnished,Super Area,25000
700,1,1,Hyderabad,Unfurnished,Carpet Area,8500
1500,3,2,Hyderabad,Furnished,Super Area,20000
1000,2,2,Hyderabad,Semi-Furnished,Super Area,12000
900,2,2,Hyderabad,Semi-Furnished,Super Area,12500
1250,3,2,Hyderabad,Semi-Furnished,Super Area,25000
1100,2,3,Hyderabad,Unfurnished,Super Area,10000
1300,3,2,Hyderabad,Semi-Furnished,Super Area,18000
1275,3,2,Hyderabad,Unfurnished,Carpet Area,12000
1265,3,3,Hyderabad,Semi-Furnished,Super Area,13000
700,1,1,Hyderabad,Unfurnished,Carpet Area,13000
1150,2,2,Hyderabad,Furnished,Super Area,25000
850,2,2,Hyderabad,Semi-Furnished,Carpet Area,9000
1285,2,2,Hyderabad,Semi-Furnished,Super Area,10000
2000,3,3,Hyderabad,Semi-Furnished,Super Area,15000
1000,2,3,Hyderabad,Semi-Furnished,Super Area,20000
700,1,1,Hyderabad,Semi-Furnished,Super Area,13500
1100,3,2,Hyderabad,Semi-Furnished,Super Area,21000
1000,2,2,Hyderabad,Semi-Furnished,Super Area,10000
800,2,2,Hyderabad,Unfurnished,Super Area,10000
1400,2,2,Hyderabad,Furnished,Super Area,10000
1350,2,2,Hyderabad,Semi-Furnished,Carpet Area,24000
1100,2,2,Hyderabad,Semi-Furnished,Super Area,13000
840,2,2,Hyderabad,Unfurnished,Super Area,8000
1325,2,2,Hyderabad,Furnished,Super Area,55000
3500,5,6,Hyderabad,Unfurnished,Carpet Area,50000
1250,3,3,Hyderabad,Semi-Furnished,Carpet Area,32000
1500,3,3,Hyderabad,Semi-Furnished,Super Area,22000
1050,2,2,Hyderabad,Unfurnished,Carpet Area,8500
1200,3,2,Hyderabad,Semi-Furnished,Super Area,12000
1500,3,3,Hyderabad,Semi-Furnished,Carpet Area,15000
100,1,1,Hyderabad,Semi-Furnished,Super Area,3000
1742,3,3,Hyderabad,Semi-Furnished,Super Area,52000
650,2,2,Hyderabad,Unfurnished,Carpet Area,9500
2235,3,5,Hyderabad,Unfurnished,Carpet Area,46000
1000,2,2,Hyderabad,Semi-Furnished,Super Area,12000
175,2,2,Hyderabad,Semi-Furnished,Super Area,8000
160,2,2,Hyderabad,Unfurnished,Super Area,9000
1200,2,2,Hyderabad,Furnished,Super Area,10000
1283,2,2,Hyderabad,Unfurnished,Super Area,39000
600,1,1,Hyderabad,Semi-Furnished,Super Area,9000
3455,4,4,Hyderabad,Semi-Furnished,Super Area,120000
1500,3,3,Hyderabad,Semi-Furnished,Carpet Area,25000
540,1,1,Hyderabad,Unfurnished,Carpet Area,14000
500,1,1,Hyderabad,Unfurnished,Super Area,6000
1100,2,2,Hyderabad,Unfurnished,Super Area,15000
1350,2,2,Hyderabad,Unfurnished,Carpet Area,8000
400,1,1,Hyderabad,Unfurnished,Super Area,6000
120,2,2,Hyderabad,Semi-Furnished,Super Area,10000
3050,3,3,Hyderabad,Semi-Furnished,Super Area,35000
400,2,3,Hyderabad,Unfurnished,Super Area,16000
800,2,2,Hyderabad,Semi-Furnished,Super Area,14000
90,2,1,Hyderabad,Unfurnished,Super Area,10000
500,1,1,Hyderabad,Unfurnished,Super Area,7000
1150,2,2,Hyderabad,Unfurnished,Super Area,8000
1700,3,2,Hyderabad,Semi-Furnished,Super Area,22000
1000,2,2,Hyderabad,Unfurnished,Super Area,12000
1100,3,1,Hyderabad,Semi-Furnished,Carpet Area,10000
1360,3,3,Hyderabad,Semi-Furnished,Super Area,15000
400,1,1,Hyderabad,Unfurnished,Super Area,6500
1150,2,2,Hyderabad,Unfurnished,Super Area,25000
700,2,2,Hyderabad,Semi-Furnished,Super Area,12000
100,1,1,Hyderabad,Unfurnished,Carpet Area,9000
800,2,2,Hyderabad,Unfurnished,Carpet Area,7000
500,2,2,Hyderabad,Semi-Furnished,Super Area,20000
900,2,2,Hyderabad,Semi-Furnished,Super Area,9000
1500,3,2,Hyderabad,Semi-Furnished,Carpet Area,30000
1600,3,3,Hyderabad,Semi-Furnished,Super Area,15500
1300,2,2,Hyderabad,Unfurnished,Super Area,10500
1305,3,2,Hyderabad,Semi-Furnished,Super Area,16000
400,1,1,Hyderabad,Unfurnished,Super Area,6000
600,2,2,Hyderabad,Furnished,Super Area,15000
1130,2,2,Hyderabad,Unfurnished,Super Area,21000
7000,4,6,Hyderabad,Semi-Furnished,Carpet Area,400000
890,1,1,Hyderabad,Semi-Furnished,Carpet Area,9000
1606,3,3,Hyderabad,Semi-Furnished,Super Area,30000
650,1,1,Hyderabad,Unfurnished,Super Area,6500
600,2,1,Hyderabad,Unfurnished,Super Area,6000
1350,2,2,Hyderabad,Furnished,Carpet Area,45000
1050,2,2,Hyderabad,Unfurnished,Super Area,15000
1600,2,3,Hyderabad,Unfurnished,Super Area,16000
1840,3,3,Hyderabad,Semi-Furnished,Super Area,22000
1100,2,2,Hyderabad,Unfurnished,Super Area,12000
800,2,2,Hyderabad,Semi-Furnished,Super Area,13000
800,2,2,Hyderabad,Unfurnished,Super Area,10000
1100,2,2,Hyderabad,Semi-Furnished,Super Area,15000
2000,3,3,Hyderabad,Semi-Furnished,Super Area,15000
750,1,1,Hyderabad,Unfurnished,Super Area,9000
1650,3,2,Hyderabad,Semi-Furnished,Super Area,20000
600,2,2,Hyderabad,Unfurnished,Super Area,6500
2352,3,4,Hyderabad,Semi-Furnished,Carpet Area,45000
2671,3,3,Hyderabad,Semi-Furnished,Carpet Area,42000
550,2,2,Hyderabad,Unfurnished,Super Area,12000
1700,3,4,Hyderabad,Semi-Furnished,Super Area,24000
1050,2,2,Hyderabad,Semi-Furnished,Carpet Area,16000
2400,6,4,Hyderabad,Unfurnished,Super Area,20000
800,2,2,Hyderabad,Semi-Furnished,Super Area,15000
1000,2,2,Hyderabad,Semi-Furnished,Super Area,15000
1100,2,2,Hyderabad,Unfurnished,Super Area,8000
160,1,1,Hyderabad,Unfurnished,Super Area,6500
1230,2,2,Hyderabad,Semi-Furnished,Super Area,22000
500,1,1,Hyderabad,Unfurnished,Super Area,6200
300,1,1,Hyderabad,Furnished,Super Area,9000
1156,2,2,Hyderabad,Unfurnished,Carpet Area,9000
1100,2,2,Hyderabad,Semi-Furnished,Super Area,15000
1250,2,2,Hyderabad,Semi-Furnished,Carpet Area,15000
900,3,3,Hyderabad,Semi-Furnished,Super Area,15000
650,1,1,Hyderabad,Unfurnished,Super Area,6800
350,1,1,Hyderabad,Unfurnished,Super Area,5000
1500,2,2,Hyderabad,Furnished,Super Area,12000
100,2,2,Hyderabad,Semi-Furnished,Super Area,12000
900,2,2,Hyderabad,Semi-Furnished,Super Area,12000
990,2,2,Hyderabad,Furnished,Super Area,18000
1700,3,3,Hyderabad,Semi-Furnished,Super Area,25000
900,2,2,Hyderabad,Furnished,Super Area,15000
1700,3,3,Hyderabad,Semi-Furnished,Super Area,23000
1050,2,2,Hyderabad,Unfurnished,Super Area,10500
1550,3,3,Hyderabad,Semi-Furnished,Super Area,37000
1050,2,2,Hyderabad,Semi-Furnished,Carpet Area,16000
1600,3,3,Hyderabad,Semi-Furnished,Super Area,25000
1250,2,2,Hyderabad,Unfurnished,Super Area,14000
700,2,1,Hyderabad,Semi-Furnished,Super Area,10000
1100,2,2,Hyderabad,Semi-Furnished,Super Area,12500
850,2,1,Hyderabad,Semi-Furnished,Super Area,15000
1700,3,3,Hyderabad,Semi-Furnished,Carpet Area,35000
1800,3,3,Hyderabad,Furnished,Carpet Area,30000
520,1,1,Hyderabad,Semi-Furnished,Super Area,8000
800,2,2,Hyderabad,Unfurnished,Super Area,7000
67,1,1,Hyderabad,Semi-Furnished,Super Area,5500
500,1,1,Hyderabad,Unfurnished,Super Area,5000
1060,2,2,Hyderabad,Semi-Furnished,Super Area,8500
900,2,1,Hyderabad,Furnished,Super Area,8000
1650,2,1,Hyderabad,Semi-Furnished,Super Area,16000
800,2,2,Hyderabad,Semi-Furnished,Super Area,7500
3400,6,7,Hyderabad,Unfurnished,Super Area,35000
1100,3,1,Hyderabad,Semi-Furnished,Carpet Area,8000
1492,2,2,Hyderabad,Semi-Furnished,Super Area,45000
1100,3,1,Hyderabad,Semi-Furnished,Carpet Area,9000
2990,4,3,Hyderabad,Semi-Furnished,Super Area,60000
2780,3,3,Hyderabad,Semi-Furnished,Super Area,70000
1100,2,2,Hyderabad,Unfurnished,Carpet Area,9000
90,2,2,Hyderabad,Semi-Furnished,Super Area,11000
760,2,2,Hyderabad,Unfurnished,Super Area,5800
600,1,1,Hyderabad,Furnished,Super Area,9000
940,2,2,Hyderabad,Semi-Furnished,Super Area,18000
1742,3,3,Hyderabad,Semi-Furnished,Carpet Area,45000
2000,3,3,Hyderabad,Semi-Furnished,Carpet Area,55000
800,1,1,Hyderabad,Semi-Furnished,Super Area,9500
1800,3,3,Hyderabad,Furnished,Super Area,35000
1350,2,2,Hyderabad,Unfurnished,Super Area,7500
1685,3,3,Hyderabad,Furnished,Super Area,25000
1250,2,3,Hyderabad,Unfurnished,Super Area,12500
1800,3,3,Hyderabad,Semi-Furnished,Carpet Area,22000
853,2,2,Hyderabad,Semi-Furnished,Super Area,7500
2000,3,3,Hyderabad,Semi-Furnished,Carpet Area,42000
800,1,1,Hyderabad,Furnished,Super Area,8000
1200,2,1,Hyderabad,Semi-Furnished,Super Area,20000
1100,2,2,Hyderabad,Semi-Furnished,Carpet Area,19000
550,1,1,Hyderabad,Unfurnished,Carpet Area,14000
4761,4,6,Hyderabad,Semi-Furnished,Carpet Area,200000
920,2,2,Hyderabad,Semi-Furnished,Carpet Area,18500
1400,3,2,Hyderabad,Semi-Furnished,Carpet Area,38000
2310,3,3,Hyderabad,Semi-Furnished,Super Area,67000
650,2,2,Hyderabad,Unfurnished,Super Area,5000
700,1,2,Hyderabad,Semi-Furnished,Carpet Area,25000
300,1,1,Hyderabad,Unfurnished,Super Area,7000
100,4,2,Hyderabad,Unfurnished,Super Area,10000
1050,2,2,Hyderabad,Furnished,Carpet Area,25000
1125,2,2,Hyderabad,Unfurnished,Super Area,11000
1600,4,4,Hyderabad,Unfurnished,Super Area,17000
2400,3,3,Hyderabad,Furnished,Super Area,47000
650,2,2,Hyderabad,Unfurnished,Super Area,10000
1000,1,1,Hyderabad,Unfurnished,Super Area,7500
900,2,2,Hyderabad,Semi-Furnished,Super Area,10000
1250,2,3,Hyderabad,Semi-Furnished,Super Area,11000
1020,2,2,Hyderabad,Furnished,Super Area,21000
1270,3,2,Hyderabad,Furnished,Carpet Area,15000
600,1,1,Hyderabad,Unfurnished,Super Area,7500
500,1,1,Hyderabad,Unfurnished,Carpet Area,6500
800,2,2,Hyderabad,Semi-Furnished,Super Area,7500
1500,3,2,Hyderabad,Unfurnished,Super Area,15000
1200,2,2,Hyderabad,Semi-Furnished,Super Area,11000
1900,3,3,Hyderabad,Semi-Furnished,Carpet Area,23000
950,2,2,Hyderabad,Unfurnished,Super Area,11000
300,1,1,Hyderabad,Semi-Furnished,Super Area,8000
1250,2,2,Hyderabad,Unfurnished,Super Area,13000
1200,2,2,Hyderabad,Unfurnished,Super Area,17000
1100,2,2,Hyderabad,Semi-Furnished,Super Area,16000
1100,2,2,Hyderabad,Semi-Furnished,Super Area,12000
1500,2,2,Hyderabad,Semi-Furnished,Super Area,20000
1400,3,2,Hyderabad,Semi-Furnished,Super Area,18000
1742,3,3,Hyderabad,Semi-Furnished,Carpet Area,50000
1250,2,2,Hyderabad,Semi-Furnished,Carpet Area,23000
650,1,1,Hyderabad,Furnished,Super Area,16500
1545,3,2,Hyderabad,Furnished,Super Area,25000
700,1,2,Hyderabad,Unfurnished,Carpet Area,13000
1600,2,2,Hyderabad,Unfurnished,Super Area,12000
1700,3,3,Hyderabad,Furnished,Super Area,37000
920,2,2,Hyderabad,Unfurnished,Super Area,6500
1115,2,2,Hyderabad,Unfurnished,Carpet Area,13000
1000,3,2,Hyderabad,Semi-Furnished,Carpet Area,17500
1200,2,2,Hyderabad,Unfurnished,Super Area,15000
500,1,1,Hyderabad,Unfurnished,Super Area,4000
1850,3,2,Hyderabad,Semi-Furnished,Super Area,15000
600,1,2,Hyderabad,Unfurnished,Super Area,9000
200,2,2,Hyderabad,Unfurnished,Carpet Area,13000
1500,3,3,Hyderabad,Semi-Furnished,Super Area,25000
2100,3,3,Hyderabad,Semi-Furnished,Super Area,37000
1250,3,3,Hyderabad,Semi-Furnished,Super Area,25000
800,1,1,Hyderabad,Semi-Furnished,Super Area,13000
1450,3,2,Hyderabad,Unfurnished,Super Area,20000
1960,3,3,Hyderabad,Semi-Furnished,Super Area,37000
1965,3,3,Hyderabad,Semi-Furnished,Super Area,40000
1834,3,3,Hyderabad,Semi-Furnished,Super Area,45000
1834,3,3,Hyderabad,Semi-Furnished,Super Area,44000
1150,2,2,Hyderabad,Unfurnished,Super Area,15000
1800,3,3,Hyderabad,Furnished,Super Area,37000
1000,2,2,Hyderabad,Semi-Furnished,Super Area,12000
1200,2,2,Hyderabad,Unfurnished,Super Area,8000
2000,3,5,Hyderabad,Unfurnished,Super Area,30000
700,1,1,Hyderabad,Semi-Furnished,Super Area,12000
400,1,1,Hyderabad,Unfurnished,Super Area,6000
1250,2,2,Hyderabad,Furnished,Super Area,9500
500,1,1,Hyderabad,Unfurnished,Super Area,10000
1550,3,3,Hyderabad,Unfurnished,Super Area,16000
1000,2,2,Hyderabad,Unfurnished,Super Area,20000
1200,2,2,Hyderabad,Unfurnished,Carpet Area,10000
1200,2,2,Hyderabad,Unfurnished,Carpet Area,13000
1200,2,2,Hyderabad,Semi-Furnished,Carpet Area,17000
1800,2,2,Hyderabad,Semi-Furnished,Super Area,15000
1100,2,2,Hyderabad,Furnished,Super Area,10000
1650,3,2,Hyderabad,Semi-Furnished,Carpet Area,25000
225,3,3,Hyderabad,Unfurnished,Carpet Area,15000
550,1,1,Hyderabad,Furnished,Super Area,11000
350,1,1,Hyderabad,Unfurnished,Super Area,7500
600,2,1,Hyderabad,Unfurnished,Super Area,15000
500,1,1,Hyderabad,Unfurnished,Super Area,7500
1100,2,2,Hyderabad,Unfurnished,Super Area,11000
1205,2,2,Hyderabad,Furnished,Super Area,15000
1200,2,1,Hyderabad,Semi-Furnished,Super Area,9500
540,1,1,Hyderabad,Semi-Furnished,Super Area,5000
1800,3,4,Hyderabad,Semi-Furnished,Carpet Area,20000
500,1,1,Hyderabad,Unfurnished,Super Area,8500
1200,2,2,Hyderabad,Semi-Furnished,Super Area,9000
1180,2,2,Hyderabad,Semi-Furnished,Super Area,15000
1000,2,2,Hyderabad,Unfurnished,Super Area,20000
675,2,2,Hyderabad,Unfurnished,Carpet Area,11500
1450,3,2,Hyderabad,Unfurnished,Super Area,13000
100,1,1,Hyderabad,Unfurnished,Super Area,11000
500,1,1,Hyderabad,Unfurnished,Carpet Area,6000
100,2,2,Hyderabad,Unfurnished,Super Area,15000
2300,4,4,Hyderabad,Semi-Furnished,Carpet Area,45000
300,1,1,Hyderabad,Unfurnished,Super Area,5000
300,1,1,Hyderabad,Unfurnished,Super Area,6000
800,1,1,Hyderabad,Unfurnished,Carpet Area,8000
1280,2,3,Hyderabad,Unfurnished,Super Area,15000
110,2,2,Hyderabad,Unfurnished,Carpet Area,10000
920,2,2,Hyderabad,Semi-Furnished,Super Area,9000
2000,2,2,Hyderabad,Unfurnished,Super Area,16000
770,2,2,Hyderabad,Semi-Furnished,Super Area,16000
3200,3,3,Hyderabad,Semi-Furnished,Carpet Area,45000
1500,2,2,Hyderabad,Unfurnished,Carpet Area,12000
1100,2,2,Hyderabad,Semi-Furnished,Super Area,14500
450,1,1,Hyderabad,Unfurnished,Super Area,8000
4500,6,6,Hyderabad,Semi-Furnished,Super Area,80000
1300,2,2,Hyderabad,Semi-Furnished,Carpet Area,15000
1000,1,1,Hyderabad,Semi-Furnished,Carpet Area,15500
900,2,2,Hyderabad,Semi-Furnished,Carpet Area,8000
400,1,1,Hyderabad,Unfurnished,Super Area,7500
10,3,3,Hyderabad,Furnished,Carpet Area,15000
450,1,1,Hyderabad,Unfurnished,Super Area,5000
1300,2,2,Hyderabad,Unfurnished,Super Area,10000
1000,2,2,Hyderabad,Furnished,Super Area,16000
1300,2,2,Hyderabad,Semi-Furnished,Carpet Area,15000
350,1,1,Hyderabad,Semi-Furnished,Super Area,6000
1560,3,3,Hyderabad,Semi-Furnished,Super Area,32000
1800,3,3,Hyderabad,Semi-Furnished,Carpet Area,22000
600,1,1,Hyderabad,Semi-Furnished,Carpet Area,9000
350,2,1,Hyderabad,Unfurnished,Carpet Area,12000
1100,2,2,Hyderabad,Furnished,Carpet Area,16000
1100,2,2,Hyderabad,Semi-Furnished,Super Area,13000
1170,2,2,Hyderabad,Unfurnished,Super Area,20000
550,1,1,Hyderabad,Unfurnished,Carpet Area,9000
1000,2,2,Hyderabad,Unfurnished,Super Area,11000
1100,2,2,Hyderabad,Furnished,Super Area,12500
3789,4,5,Hyderabad,Semi-Furnished,Carpet Area,140000
2700,3,3,Hyderabad,Semi-Furnished,Carpet Area,65000
2170,3,3,Hyderabad,Semi-Furnished,Carpet Area,60000
1160,2,2,Hyderabad,Furnished,Super Area,26000
800,2,2,Hyderabad,Furnished,Super Area,8000
1200,2,2,Hyderabad,Unfurnished,Super Area,14000
1422,3,3,Hyderabad,Semi-Furnished,Super Area,15000
1200,2,2,Hyderabad,Semi-Furnished,Super Area,15000
1200,2,2,Hyderabad,Unfurnished,Super Area,7000
1080,2,2,Hyderabad,Semi-Furnished,Carpet Area,16000
1050,2,2,Hyderabad,Semi-Furnished,Carpet Area,17000
1100,2,2,Hyderabad,Semi-Furnished,Carpet Area,18000
700,2,2,Hyderabad,Unfurnished,Super Area,20000
1150,2,2,Hyderabad,Semi-Furnished,Super Area,18000
1124,2,2,Hyderabad,Furnished,Super Area,19000
650,1,1,Hyderabad,Semi-Furnished,Super Area,7000
1125,2,2,Hyderabad,Unfurnished,Carpet Area,10000
850,2,2,Hyderabad,Semi-Furnished,Super Area,9000
1140,2,2,Hyderabad,Furnished,Super Area,30000
1350,2,2,Hyderabad,Semi-Furnished,Super Area,20000
600,1,1,Hyderabad,Unfurnished,Super Area,6500
1050,2,2,Hyderabad,Unfurnished,Super Area,9000
1100,3,3,Hyderabad,Semi-Furnished,Super Area,20000
1200,2,2,Hyderabad,Semi-Furnished,Super Area,8000
1450,3,2,Hyderabad,Semi-Furnished,Super Area,22000
1000,2,2,Hyderabad,Semi-Furnished,Super Area,17000
300,1,1,Hyderabad,Semi-Furnished,Super Area,7000
4200,6,5,Hyderabad,Semi-Furnished,Super Area,30000
1000,2,2,Hyderabad,Unfurnished,Super Area,12000
2300,3,3,Hyderabad,Furnished,Carpet Area,53000
900,2,2,Hyderabad,Unfurnished,Super Area,11000
650,1,1,Hyderabad,Semi-Furnished,Carpet Area,7500
850,1,1,Hyderabad,Semi-Furnished,Carpet Area,7500
1300,2,2,Hyderabad,Semi-Furnished,Super Area,12000
950,2,2,Hyderabad,Furnished,Super Area,12000
150,1,1,Hyderabad,Unfurnished,Carpet Area,10500
900,2,2,Hyderabad,Unfurnished,Carpet Area,6000
50,1,1,Hyderabad,Unfurnished,Super Area,4500
1200,2,2,Hyderabad,Unfurnished,Super Area,25000
1350,2,2,Hyderabad,Unfurnished,Super Area,13000
400,1,1,Hyderabad,Unfurnished,Super Area,6000
800,2,2,Hyderabad,Unfurnished,Super Area,12500
1450,3,2,Hyderabad,Semi-Furnished,Super Area,26000
2405,3,3,Hyderabad,Semi-Furnished,Super Area,60000
2500,3,2,Hyderabad,Unfurnished,Super Area,35000
1000,4,2,Hyderabad,Semi-Furnished,Super Area,16000
1200,2,2,Hyderabad,Unfurnished,Super Area,12000
